categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/10/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2177389290,9/25/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11338734651,10/7/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15253313168,9/7/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10593901452,9/26/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/3/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10394146152,9/3/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10911572651,9/21/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/14/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,8/29/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/11/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,8/26/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10447598566,10/5/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11994995742,8/29/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/29/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10296926152,9/10/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/20/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/19/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2128344290,10/11/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/7/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/30/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/10/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2027050000,10/3/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2143364290,10/5/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/13/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,1977050000,10/9/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/10/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10875504134,10/20/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11042392651,9/27/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/5/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10457285452,10/2/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30988400,9/5/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30988400,9/8/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,12032246843,8/26/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/30/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10322593152,8/31/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/13/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/21/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,8/29/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/24/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11553803843,9/5/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10693832552,10/21/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/27/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/30/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/7/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/21/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2299353290,8/30/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2179689290,9/22/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/24/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15256747869,9/1/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/30/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/27/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/27/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/4/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14620544638,10/9/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2231328290,9/9/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/16/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10324065152,9/13/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/8/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,20432400,10/13/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,20432400,10/10/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2136544290,10/8/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/11/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11405022651,9/14/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/8/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/27/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14712480342,9/20/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2209228290,9/12/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2254753290,9/6/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10325553452,9/19/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10699741552,10/15/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14629076301,10/16/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10695511552,10/12/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2179889290,9/20/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2125944290,10/16/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/21/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11049342651,10/2/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,18432400,10/15/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2198119290,9/14/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15316276369,8/30/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/22/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10178687152,8/29/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2192069290,9/17/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14663827092,9/25/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2127050000,10/14/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2127050000,10/17/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/22/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/22/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/15/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/3/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2179689290,9/23/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11339534651,10/8/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/21/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,22232400,10/5/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2057050000,9/28/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2143514290,9/30/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10390614152,9/5/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/11/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2138414290,10/6/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/5/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30988400,9/6/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10875504134,10/18/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/12/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11524504134,10/15/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/2/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10474144552,10/10/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11046592651,9/29/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10692811552,10/13/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2434550000,9/18/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/16/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15446504768,8/27/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,1977050000,10/8/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10326218452,9/18/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,17982400,10/21/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10344809452,9/21/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2127050000,10/11/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/19/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/6/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11412222651,9/13/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11385322651,9/16/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14009977801,10/21/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30988400,9/3/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,31368400,8/31/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10446403566,10/7/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11562046843,9/3/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,8/27/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/9/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14704915934,10/14/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,8/31/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,8/28/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/19/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11205404134,10/12/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/5/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2278003290,9/1/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/12/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10911172651,9/22/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10405045152,9/8/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2254128290,9/7/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15166142899,9/15/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2269353290,9/4/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10306310152,9/11/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2057050000,10/1/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15238940909,9/12/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/29/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15242791368,9/6/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2143514290,10/3/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2534550000,9/25/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10911572651,9/18/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11931901914,10/11/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11443004134,10/14/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30868400,8/28/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14639118982,10/1/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/21/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/3/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2114544290,10/19/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10686865552,10/20/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2351353290,8/29/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,8/27/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/15/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,20832400,10/8/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10880804134,10/21/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2114544290,10/22/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/3/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/8/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/6/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/6/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/4/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/17/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/20/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/3/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2269353290,9/5/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/9/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/23/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/15/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2143514290,9/27/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10185928772,8/25/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15468808668,8/26/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10462935552,10/9/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,18432400,10/16/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/3/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15232428668,9/8/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/10/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15267834709,9/11/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14683678282,10/4/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/7/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/17/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2434550000,9/19/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/19/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11048392651,10/1/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14636468934,10/13/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/18/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11009842651,10/4/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,8/26/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/18/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15248399899,9/13/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11499995742,9/1/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/20/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10698021552,10/14/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2057050000,9/27/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11002392651,9/26/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/1/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/7/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2125944290,10/12/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10880822651,9/17/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10911572651,9/20/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10426610152,9/9/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2133544290,10/9/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11151472651,9/23/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10498188452,10/1/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11443504134,10/16/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/9/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/13/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,1977050000,10/10/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/16/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,20432400,10/11/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,10/22/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14680827182,10/5/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2231008290,9/10/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10351724152,9/2/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15348929868,9/3/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10443243552,10/4/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/2/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/16/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,25308400,10/2/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/13/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14698340934,10/11/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/8/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11552503843,9/6/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/18/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,9/22/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,1977050000,10/4/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,15263671268,9/9/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/19/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14654149002,10/8/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11895995742,8/31/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11991546843,8/28/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,17982400,10/18/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2839750000,9/12/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14559604301,10/17/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/19/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2125944290,10/13/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2809750000,9/15/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10190042152,8/26/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/13/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/2/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/5/2018,0
1 YEAR FD WITH MONTHLY INT,NULL,NPR,FIXED DEPOSIT   ,2143514290,9/29/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,8/25/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,10/14/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/20/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/25/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30938400,9/16/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/26/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11042142651,10/3/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,11439634651,10/9/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,9/29/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,9/2/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,8/31/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2769750000,8/30/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14655012482,9/28/2018,0
150 Days Fixed Deposit,NULL,NPR,FIXED DEPOSIT   ,1000000,9/9/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10606445452,9/27/2018,0
Fixed Deposit Account Tax 15 %,NULL,NPR,FIXED DEPOSIT   ,10911572651,9/19/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/18/2018,0
HFD 2 YEAR,99,NPR,FIXED DEPOSIT   ,100000,8/25/2018,0
Fixed Deposit account tax 5 %,NULL,NPR,FIXED DEPOSIT   ,14653179582,9/27/2018,0
1 YEAR'S & ABOVE FIXED DEPOSIT,NULL,NPR,FIXED DEPOSIT   ,10687365552,10/19/2018,0
Fixed Deposit account tax 0%,NULL,NPR,FIXED DEPOSIT   ,2027050000,10/2/2018,0
90 Day's Individual Fixed Deposit,NULL,NPR,FIXED DEPOSIT,30988400,9/4/2018,0
1 YR SPECIAL FD,NULL,NPR,FIXED DEPOSIT   ,2810000,10/9/2018,0
